"","logFC","logCPM","LR","PValue","FDR","transcript"
"hsa-miR-7-1-3p",0.285942251139276,2.94342982703162,0.384534752840254,0.535186249691668,0.984353539372077,"hsa-miR-7-1-3p"
"hsa-miR-345-5p",-0.203368220767359,7.70634717109355,0.381201916286777,0.53696069204841,0.984353539372077,"hsa-miR-345-5p"
"hsa-miR-106a-5p",0.264860967368674,3.4625050436784,0.378531820372354,0.538390030411048,0.984353539372077,"hsa-miR-106a-5p"
"hsa-miR-641",0.238644232997638,4.65707328986483,0.376608415885168,0.539423967301316,0.984353539372077,"hsa-miR-641"
"hsa-miR-219a-2-3p",0.183085859193648,9.64880566301329,0.373855803593415,0.540909989999488,0.984353539372077,"hsa-miR-219a-2-3p"
"hsa-miR-421",0.178849467202998,10.7265842266449,0.372753557160316,0.541507156067375,0.984353539372077,"hsa-miR-421"
"hsa-miR-486-5p",0.176807996699242,14.451963911655,0.367731310258023,0.54424350284149,0.984353539372077,"hsa-miR-486-5p"
"hsa-miR-2467-5p",0.246489900067159,4.0545859100379,0.367285665456702,0.544487543279097,0.984353539372077,"hsa-miR-2467-5p"
"hsa-miR-625-5p",-0.23993308766054,4.25838084767474,0.362794990296123,0.546958052212991,0.984353539372077,"hsa-miR-625-5p"
"hsa-miR-504-3p",-0.246835295734184,3.93940541460773,0.360417987884519,0.548274187346221,0.984353539372077,"hsa-miR-504-3p"
"hsa-miR-3659",0.345904891353681,1.6473036008463,0.359600363594274,0.548728267119112,0.984353539372077,"hsa-miR-3659"
"hsa-miR-5701",0.28932663456008,2.73246416871669,0.358510137180331,0.549334833629311,0.984353539372077,"hsa-miR-5701"
"hsa-miR-93-3p",0.220402248698929,5.32922557390491,0.353033735472901,0.552400809545776,0.984353539372077,"hsa-miR-93-3p"
"hsa-miR-193b-3p",-0.210233610951025,6.18071888545956,0.344746094168573,0.557102413817016,0.984353539372077,"hsa-miR-193b-3p"
"hsa-miR-3180-3p",0.243921178497647,3.73349753395048,0.342226945549024,0.558546598659621,0.984353539372077,"hsa-miR-3180-3p"
"hsa-miR-3180",0.243921178497647,3.73349753395048,0.342226945549024,0.558546598659621,0.984353539372077,"hsa-miR-3180"
"hsa-miR-26a-5p",0.169079078956823,14.1397867097511,0.336110669884874,0.562082866687386,0.984353539372077,"hsa-miR-26a-5p"
"hsa-miR-181b-5p",0.16822476264629,13.8147554259069,0.332523624497583,0.564176851533068,0.984353539372077,"hsa-miR-181b-5p"
"hsa-miR-382-5p",-0.287348298084811,2.54477503756501,0.330977014147928,0.565084352314386,0.984353539372077,"hsa-miR-382-5p"
"hsa-miR-30b-5p",0.198155880547985,6.86635200391227,0.323952923591751,0.569241710662314,0.984353539372077,"hsa-miR-30b-5p"
"hsa-miR-1179",-0.230281046411233,4.00249659734432,0.319912192006506,0.571660419114895,0.984353539372077,"hsa-miR-1179"
"hsa-miR-93-5p",0.165017324116424,10.9773185855481,0.317689662580797,0.572999392294241,0.984353539372077,"hsa-miR-93-5p"
"hsa-miR-548b-5p",-0.343792040722427,1.45235334690326,0.313911713271471,0.575289663031768,0.984353539372077,"hsa-miR-548b-5p"
"hsa-miR-99a-5p",-0.221932939931205,4.32088679493005,0.313862872125815,0.575319389908488,0.984353539372077,"hsa-miR-99a-5p"
"hsa-miR-210-3p",0.193066827564625,6.94690085844668,0.310345585095573,0.577468197928125,0.984353539372077,"hsa-miR-210-3p"
"hsa-miR-576-3p",0.317606389646093,1.71510857273626,0.308743424277823,0.578452295903151,0.984353539372077,"hsa-miR-576-3p"
"hsa-miR-671-3p",0.191144844404715,6.92784444126346,0.303214211146354,0.581874380438725,0.984353539372077,"hsa-miR-671-3p"
"hsa-miR-9-5p",-0.199255739561993,5.83460081970269,0.301999331564987,0.582631725890859,0.984353539372077,"hsa-miR-9-5p"
"hsa-miR-550a-5p",0.22107827488545,4.09334018435327,0.299786060696423,0.584016572575723,0.984353539372077,"hsa-miR-550a-5p"
"hsa-miR-124-3p",-0.173039022597442,8.42433401063638,0.297223450022557,0.585628326790133,0.984353539372077,"hsa-miR-124-3p"
"hsa-miR-873-5p",-0.205886597305625,5.03213813271235,0.296711263464989,0.585951546839782,0.984353539372077,"hsa-miR-873-5p"
"hsa-miR-1303",0.300954196163313,1.84514515139196,0.295166943015707,0.586928299054996,0.984353539372077,"hsa-miR-1303"
"hsa-miR-3679-5p",0.271903211582574,2.46766653160599,0.294593148600521,0.587292056059341,0.984353539372077,"hsa-miR-3679-5p"
"hsa-miR-1908-3p",0.288279592442678,2.10321084516417,0.291476734852267,0.589275754366013,0.984353539372077,"hsa-miR-1908-3p"
"hsa-miR-296-5p",-0.210932428602749,4.48259791040522,0.290455927587948,0.589928509230302,0.984353539372077,"hsa-miR-296-5p"
"hsa-miR-3691-5p",0.216382451420607,4.14496296791527,0.288080185179574,0.59145342738329,0.984353539372077,"hsa-miR-3691-5p"
"hsa-miR-365b-5p",-0.295240751203896,1.96576853155056,0.287994493040419,0.591508581780571,0.984353539372077,"hsa-miR-365b-5p"
"hsa-miR-488-3p",-0.24628194179108,3.01574204433254,0.285717449029202,0.592978051370617,0.984353539372077,"hsa-miR-488-3p"
"hsa-miR-542-3p",-0.295278859981852,1.90743592464696,0.285374040132735,0.593200320073416,0.984353539372077,"hsa-miR-542-3p"
"hsa-miR-486-3p",-0.200665008098498,4.74553751983485,0.273149455120924,0.601226873050893,0.984353539372077,"hsa-miR-486-3p"
"hsa-miR-5002-5p",0.232929131041404,3.15480223146047,0.270440523644711,0.603036418335007,0.984353539372077,"hsa-miR-5002-5p"
"hsa-miR-937-3p",-0.207340755677413,4.17565077156828,0.2633154227537,0.607851509658279,0.984353539372077,"hsa-miR-937-3p"
"hsa-miR-2682-5p",-0.183682287514219,6.05386842684403,0.260359377666031,0.609873365009981,0.984353539372077,"hsa-miR-2682-5p"
"hsa-miR-1468-5p",0.187683469149964,5.41854445117536,0.258146329844148,0.611396520470797,0.984353539372077,"hsa-miR-1468-5p"
"hsa-miR-221-5p",0.185250046116703,5.40220925289216,0.25107116466242,0.61632184542209,0.984353539372077,"hsa-miR-221-5p"
"hsa-miR-19a-3p",0.214641140553389,3.36847526693683,0.24726566842576,0.619007019150697,0.984353539372077,"hsa-miR-19a-3p"
"hsa-miR-501-5p",0.234530122911949,2.8550087437965,0.245519536851987,0.620247729863735,0.984353539372077,"hsa-miR-501-5p"
"hsa-miR-378a-3p",0.16823725045716,7.19662796741554,0.243756272722763,0.621506203008032,0.984353539372077,"hsa-miR-378a-3p"
"hsa-miR-874-3p",-0.169389216025932,7.09072040507124,0.243222622014351,0.621888194860111,0.984353539372077,"hsa-miR-874-3p"
"hsa-miR-766-3p",-0.153544004704526,8.59991719590254,0.23772430649386,0.625854593536611,0.984353539372077,"hsa-miR-766-3p"
"hsa-miR-769-5p",0.141156880068707,12.3913974542203,0.233461858405414,0.628968709180322,0.984353539372077,"hsa-miR-769-5p"
"hsa-miR-7-5p",-0.206708223424444,3.46921505398094,0.232125944726327,0.629951933549704,0.984353539372077,"hsa-miR-7-5p"
"hsa-miR-3605-3p",0.174771316911765,5.74689223297977,0.230520234819089,0.631138350263571,0.984353539372077,"hsa-miR-3605-3p"
"hsa-miR-339-3p",-0.170422926405153,6.29362667355243,0.227967259815756,0.633035188089537,0.984353539372077,"hsa-miR-339-3p"
"hsa-miR-132-3p",-0.159516455877213,7.39381705838519,0.224910436843612,0.635323615828365,0.984353539372077,"hsa-miR-132-3p"
"hsa-miR-3176",-0.22317975916481,2.86644836171152,0.223075870877225,0.636706187302885,0.984353539372077,"hsa-miR-3176"
"hsa-miR-425-3p",-0.216313384537489,3.04485297513535,0.222945866163434,0.636804425404486,0.984353539372077,"hsa-miR-425-3p"
"hsa-miR-615-3p",-0.227074403054142,2.74217287957046,0.222771602017584,0.636936163120178,0.984353539372077,"hsa-miR-615-3p"
"hsa-miR-760",-0.185175705663771,4.42882043042625,0.219759302348331,0.639223379118959,0.984353539372077,"hsa-miR-760"
"hsa-miR-181a-2-3p",0.137291900298824,10.0100929161484,0.217687119130865,0.640807896673805,0.984353539372077,"hsa-miR-181a-2-3p"
"hsa-miR-4786-5p",-0.259152849346928,1.97772766624473,0.216862432443776,0.641441057450603,0.984353539372077,"hsa-miR-4786-5p"
"hsa-miR-3913-5p",0.28089800028623,1.45680445436348,0.212703570628022,0.644656575576356,0.984353539372077,"hsa-miR-3913-5p"
"hsa-miR-30e-5p",0.136548454316276,9.71965346439637,0.209456115380926,0.64719402950711,0.984353539372077,"hsa-miR-30e-5p"
"hsa-miR-3605-5p",0.167706915032535,5.49479068673929,0.208101856221006,0.648259234844479,0.984353539372077,"hsa-miR-3605-5p"
"hsa-miR-6716-3p",0.280747156948526,1.33726009973599,0.205753315805911,0.650116471165262,0.984353539372077,"hsa-miR-6716-3p"
"hsa-miR-1271-5p",0.170507106396896,5.08873817148584,0.205153640380519,0.650592744257393,0.984353539372077,"hsa-miR-1271-5p"
"hsa-miR-103a-3p",0.131526154486876,13.1895402009729,0.203058857459297,0.652263071155155,0.984353539372077,"hsa-miR-103a-3p"
"hsa-miR-301a-3p",0.141765147734182,8.49098967884072,0.201068803596854,0.653859518189579,0.984353539372077,"hsa-miR-301a-3p"
"hsa-miR-224-5p",-0.238767497986754,2.20667654489861,0.200863584063778,0.654024686991675,0.984353539372077,"hsa-miR-224-5p"
"hsa-miR-22-3p",0.130630204525433,12.2069143687436,0.199862885871426,0.654831543354618,0.984353539372077,"hsa-miR-22-3p"
"hsa-miR-17-3p",0.190056019151003,3.59797907163261,0.199519974964304,0.655108587676598,0.984353539372077,"hsa-miR-17-3p"
"hsa-miR-374b-3p",0.195600946250369,3.23804171038998,0.197427907712629,0.656805024217637,0.984353539372077,"hsa-miR-374b-3p"
"hsa-miR-146b-5p",-0.142880286859343,8.12647688585444,0.197071580332874,0.657095038141259,0.984353539372077,"hsa-miR-146b-5p"
"hsa-miR-27b-5p",-0.157995528951866,6.18638512457268,0.194814868064739,0.658939096489833,0.984353539372077,"hsa-miR-27b-5p"
"hsa-miR-26b-5p",0.131765102048865,9.54262404516208,0.191695978859684,0.661508801788773,0.984353539372077,"hsa-miR-26b-5p"
"hsa-miR-18a-3p",0.166122194994227,4.75776131638687,0.187040524043279,0.665391263133649,0.984353539372077,"hsa-miR-18a-3p"
"hsa-miR-1243",0.172120483090059,4.260642134456,0.185770297690859,0.666460527815365,0.984353539372077,"hsa-miR-1243"
"hsa-miR-1306-5p",0.208495476651202,2.63453736215978,0.180923134211564,0.670581110980794,0.984353539372077,"hsa-miR-1306-5p"
"hsa-miR-324-3p",0.17199213662769,4.05316214182643,0.180124313245782,0.671266429473553,0.984353539372077,"hsa-miR-324-3p"
"hsa-miR-30e-3p",0.128423732262293,9.3299077197159,0.178485216763619,0.672678266005716,0.984353539372077,"hsa-miR-30e-3p"
"hsa-miR-3609",0.159102722912566,5.0241776587364,0.176805604125128,0.674132949003198,0.984353539372077,"hsa-miR-3609"
"hsa-miR-664a-5p",-0.180283294182567,3.49435543671628,0.175125040656349,0.675596616577035,0.984353539372077,"hsa-miR-664a-5p"
"hsa-miR-28-5p",0.14779506010568,6.29226314547769,0.171838552235158,0.678482970657107,0.984353539372077,"hsa-miR-28-5p"
"hsa-miR-425-5p",0.138380412797691,7.49121025244652,0.171738376542926,0.678571456141633,0.984353539372077,"hsa-miR-425-5p"
"hsa-miR-216a-3p",0.123854574183338,9.54489647336759,0.169427695052391,0.680620934769541,0.984353539372077,"hsa-miR-216a-3p"
"hsa-miR-654-5p",0.219257003478063,2.0213589425773,0.166573935265452,0.68317478405145,0.984353539372077,"hsa-miR-654-5p"
"hsa-miR-135b-5p",-0.166081863072037,3.98219965626344,0.165275770511718,0.684344970231988,0.984353539372077,"hsa-miR-135b-5p"
"hsa-miR-628-5p",-0.151674777971469,5.22280707727087,0.164268653431897,0.685256495636835,0.984353539372077,"hsa-miR-628-5p"
"hsa-miR-373-3p",-0.187788035364719,2.88434356329987,0.161235981412461,0.688021118964245,0.984353539372077,"hsa-miR-373-3p"
"hsa-miR-361-3p",0.132773380248271,7.23259803865233,0.152686160206265,0.695981471171429,0.984353539372077,"hsa-miR-361-3p"
"hsa-miR-1307-3p",-0.123058460968531,8.41557552416993,0.150231186909593,0.698314525670471,0.984353539372077,"hsa-miR-1307-3p"
"hsa-miR-302c-3p",-0.143083771712962,5.4153674941426,0.149957419366554,0.698576053196764,0.984353539372077,"hsa-miR-302c-3p"
"hsa-miR-889-3p",-0.1739767478343,3.14495694982405,0.149578976003869,0.698938028967824,0.984353539372077,"hsa-miR-889-3p"
"hsa-miR-1285-3p",-0.160895502918377,3.77819694020119,0.148440202556072,0.700030435140413,0.984353539372077,"hsa-miR-1285-3p"
"hsa-miR-218-2-3p",-0.157535956679589,3.96709483293021,0.147664898830991,0.700776927209776,0.984353539372077,"hsa-miR-218-2-3p"
"hsa-miR-130b-5p",0.124633184199266,7.95263728170081,0.147572725591132,0.700865824608636,0.984353539372077,"hsa-miR-130b-5p"
"hsa-miR-17-5p",0.123471214800464,8.03357271452602,0.146010435218134,0.702377461775364,0.984353539372077,"hsa-miR-17-5p"
"hsa-miR-3943",-0.159036391580278,3.75194803022709,0.145443252443055,0.702928547757928,0.984353539372077,"hsa-miR-3943"
"hsa-miR-12136",-0.146555824720248,4.79874743481643,0.145011600672068,0.703348774483706,0.984353539372077,"hsa-miR-12136"
"hsa-miR-92a-3p",0.111061155409398,14.8592001050112,0.144258590067238,0.704083571880758,0.984353539372077,"hsa-miR-92a-3p"
"hsa-miR-2110",0.15327053250488,4.10480119253922,0.143463121304142,0.704862187920644,0.984353539372077,"hsa-miR-2110"
"hsa-miR-212-5p",0.183474409987388,2.6250331252022,0.143175241431718,0.705144577003895,0.984353539372077,"hsa-miR-212-5p"
"hsa-miR-4521",0.190048247996922,2.45915586757028,0.142985516067202,0.705330861168266,0.984353539372077,"hsa-miR-4521"
"hsa-miR-335-3p",-0.146264104418422,4.56647758296523,0.140908152197174,0.707379850147195,0.984353539372077,"hsa-miR-335-3p"
"hsa-miR-217-3p",0.135429850377672,5.95075361850857,0.140873162649703,0.707414508927652,0.984353539372077,"hsa-miR-217-3p"
"hsa-miR-6852-5p",-0.17611250939612,2.86034134570267,0.140253209753563,0.70802941721318,0.984353539372077,"hsa-miR-6852-5p"
"hsa-miR-629-5p",0.136367870534557,5.67143585384898,0.139543883566967,0.708734875367729,0.984353539372077,"hsa-miR-629-5p"
"hsa-miR-181d-5p",0.109540966761298,10.0301923163224,0.138895553376756,0.709381459558123,0.984353539372077,"hsa-miR-181d-5p"
"hsa-miR-550a-3p",0.20057828761837,1.90896381081963,0.131598088000641,0.716780807147008,0.984353539372077,"hsa-miR-550a-3p"
"hsa-miR-362-5p",0.150579837929757,3.65876580792562,0.128255757046482,0.720247429064822,0.984353539372077,"hsa-miR-362-5p"
"hsa-miR-27b-3p",0.104653883072104,11.5972562337658,0.12808184459027,0.720429197354128,0.984353539372077,"hsa-miR-27b-3p"
"hsa-miR-105-3p",-0.135436695132904,4.94420676564177,0.127087418837548,0.721471225608015,0.984353539372077,"hsa-miR-105-3p"
"hsa-miR-106b-3p",-0.115595301206478,7.81432159457278,0.125008833133419,0.723664246771616,0.984353539372077,"hsa-miR-106b-3p"
"hsa-miR-200c-3p",0.159346338809287,3.05127386295289,0.124767063129928,0.723920655732934,0.984353539372077,"hsa-miR-200c-3p"
"hsa-miR-18a-5p",-0.143181867715902,3.87800429778039,0.120652798161152,0.728327553021497,0.984353539372077,"hsa-miR-18a-5p"
"hsa-miR-34a-5p",-0.153640923556992,3.25119700002296,0.119689946037441,0.729371011595297,0.984353539372077,"hsa-miR-34a-5p"
"hsa-miR-151b",0.132325335048537,4.77717806977472,0.11873005110402,0.730415953764131,0.984353539372077,"hsa-miR-151b"
"hsa-miR-181c-5p",-0.104039711828111,9.35246511015463,0.117399366140654,0.731872384070506,0.984353539372077,"hsa-miR-181c-5p"
"hsa-miR-139-3p",-0.186348411290489,2.04515158566387,0.117176601723393,0.732117098972779,0.984353539372077,"hsa-miR-139-3p"
"hsa-miR-454-3p",0.112211633245049,7.7409462152904,0.116783037119593,0.732550080079272,0.984353539372077,"hsa-miR-454-3p"
"hsa-miR-193a-5p",-0.131185600652565,4.80309545970972,0.116725497190997,0.732613451017921,0.984353539372077,"hsa-miR-193a-5p"
"hsa-miR-302b-3p",0.119615402985897,6.71937546501969,0.11594173838354,0.733478377163405,0.984353539372077,"hsa-miR-302b-3p"
"hsa-miR-15b-5p",0.128489131999075,4.97770109952788,0.114825932583246,0.734715384529545,0.984353539372077,"hsa-miR-15b-5p"
"hsa-miR-320a-3p",0.0979847980088806,11.4296782126244,0.112220467865605,0.737630188959052,0.984353539372077,"hsa-miR-320a-3p"
"hsa-miR-92b-5p",-0.171660673564109,2.35532803754909,0.10891971222522,0.74137739569947,0.984353539372077,"hsa-miR-92b-5p"
"hsa-miR-363-3p",-0.112606124224775,7.16284423154349,0.108755312866997,0.741565668311392,0.984353539372077,"hsa-miR-363-3p"
"hsa-miR-340-5p",-0.0965720170852816,10.6764503084927,0.108693735461976,0.74163622829403,0.984353539372077,"hsa-miR-340-5p"
"hsa-miR-551b-5p",0.13993340318115,3.29963669541858,0.10338292323948,0.7478071527332,0.98676205486184,"hsa-miR-551b-5p"
"hsa-miR-218-5p",-0.0939121938234742,11.9906088598011,0.103256105403716,0.74795662605966,0.98676205486184,"hsa-miR-218-5p"
"hsa-miR-19b-3p",0.106148202789306,6.42731430906895,0.0896655216209936,0.764602806963052,0.987524218565845,"hsa-miR-19b-3p"
"hsa-miR-4787-3p",0.118565886435108,3.87040913274024,0.0827705467634878,0.773577378858331,0.987524218565845,"hsa-miR-4787-3p"
"hsa-miR-204-5p",0.0887860846769042,8.85707091648783,0.0816101532198967,0.775127124438786,0.987524218565845,"hsa-miR-204-5p"
"hsa-miR-129-5p",-0.0958953297062095,7.32647008384368,0.0806460807528282,0.776423764171543,0.987524218565845,"hsa-miR-129-5p"
"hsa-miR-3127-5p",-0.112529013543375,4.18823816111401,0.0787919865496232,0.778941196635051,0.987524218565845,"hsa-miR-3127-5p"
"hsa-miR-940",0.14086718405245,2.43977134230336,0.0772231011505387,0.781096456535069,0.987524218565845,"hsa-miR-940"
"hsa-miR-302d-3p",0.0966437478636744,6.48688596699215,0.0744589467758994,0.784951866570258,0.987524218565845,"hsa-miR-302d-3p"
"hsa-miR-296-3p",-0.0959007535354812,5.89102336323087,0.0700429510225362,0.791274253764748,0.987524218565845,"hsa-miR-296-3p"
"hsa-miR-216b-5p",0.0760351580944251,10.2450527681846,0.0672639217636117,0.795362974369776,0.987524218565845,"hsa-miR-216b-5p"
"hsa-miR-431-3p",-0.141988272439875,2.00039035571633,0.0670686030625859,0.795653706783374,0.987524218565845,"hsa-miR-431-3p"
"hsa-miR-3909",0.10131861538501,4.3677668310547,0.0662379998826363,0.796895134525293,0.987524218565845,"hsa-miR-3909"
"hsa-miR-137-5p",-0.100725948327229,4.45064025057306,0.0657410516924202,0.79764184980229,0.987524218565845,"hsa-miR-137-5p"
"hsa-miR-146a-5p",-0.141313117571538,1.96396900419627,0.0652507701121561,0.798381501210121,0.987524218565845,"hsa-miR-146a-5p"
"hsa-miR-25-5p",0.0983711413183718,4.59898389519608,0.064442547051289,0.799607297864802,0.987524218565845,"hsa-miR-25-5p"
"hsa-miR-30c-1-3p",0.0935938473240181,5.15544229758121,0.062432591882271,0.802691636798113,0.987524218565845,"hsa-miR-30c-1-3p"
"hsa-miR-423-3p",0.0728785330415077,11.0980163554008,0.0620184405248096,0.803333693566758,0.987524218565845,"hsa-miR-423-3p"
"hsa-miR-191-5p",0.0724142214625437,14.863695078607,0.0613327672626838,0.804401714183633,0.987524218565845,"hsa-miR-191-5p"
"hsa-miR-501-3p",0.0792837991309801,8.22335622112996,0.0612725176705737,0.804495862572667,0.987524218565845,"hsa-miR-501-3p"
"hsa-miR-488-5p",-0.122261658585055,2.56482577668462,0.0603622388983389,0.805924320571036,0.987524218565845,"hsa-miR-488-5p"
"hsa-miR-1908-5p",0.09061483794368,5.1849042274328,0.0581825893475383,0.809391838304456,0.987524218565845,"hsa-miR-1908-5p"
"hsa-miR-23a-3p",0.0888341886884071,5.18079263058667,0.0562178361643282,0.812576879241609,0.987524218565845,"hsa-miR-23a-3p"
"hsa-miR-221-3p",0.0711474751069266,9.52905886080787,0.0558455573297039,0.813186970803491,0.987524218565845,"hsa-miR-221-3p"
"hsa-miR-301b-3p",0.0790537459293245,7.19529401731785,0.0539311649903866,0.816358722330214,0.987524218565845,"hsa-miR-301b-3p"
"hsa-miR-138-5p",0.0675963602500072,9.89253180750439,0.0521943062964354,0.819288079841867,0.987524218565845,"hsa-miR-138-5p"
"hsa-miR-1268b",-0.100977302629999,3.07632483367935,0.0495906212441151,0.823777160273981,0.987524218565845,"hsa-miR-1268b"
"hsa-miR-532-5p",-0.0690823888495844,8.61232306174691,0.0482560886514527,0.826126079053772,0.987524218565845,"hsa-miR-532-5p"
"hsa-miR-106b-5p",0.0793155433162893,5.14366259376915,0.0447358224299519,0.832490542887096,0.987524218565845,"hsa-miR-106b-5p"
"hsa-miR-105-5p",-0.0742159717052997,6.7286484102163,0.0445584412068865,0.832818054080757,0.987524218565845,"hsa-miR-105-5p"
"hsa-miR-107",-0.0631281820712239,9.46112477326907,0.0436626585693887,0.834482496408545,0.987524218565845,"hsa-miR-107"
"hsa-miR-320c",0.0787135615718871,4.55333912320701,0.0407968638568081,0.839930533794839,0.987524218565845,"hsa-miR-320c"
"hsa-miR-95-3p",-0.0776158430039159,4.70962137065848,0.0404879556745819,0.840529531517378,0.987524218565845,"hsa-miR-95-3p"
"hsa-miR-212-3p",0.0779834707852591,4.60377617993794,0.0401875362516249,0.841114353654263,0.987524218565845,"hsa-miR-212-3p"
"hsa-miR-1843",0.0658347629073995,7.7015997860179,0.0399770863295836,0.841525388913352,0.987524218565845,"hsa-miR-1843"
"hsa-miR-30c-5p",0.0591275480991925,9.87556287966125,0.0398773534237797,0.841720572819088,0.987524218565845,"hsa-miR-30c-5p"
"hsa-miR-424-3p",-0.0784322481734348,4.38444267090786,0.0394883562181265,0.842484302045012,0.987524218565845,"hsa-miR-424-3p"
"hsa-miR-126-5p",0.0943781701491751,2.73817802442297,0.0389883091390084,0.843471825581656,0.987524218565845,"hsa-miR-126-5p"
"hsa-miR-186-5p",0.0586627936604198,9.73040623325485,0.0387131461592958,0.844018042139879,0.987524218565845,"hsa-miR-186-5p"
"hsa-miR-6511a-3p",-0.0842439369658854,3.53687365198692,0.0386329017760043,0.844177712006637,0.987524218565845,"hsa-miR-6511a-3p"
"hsa-miR-1255a",-0.102283875265327,2.21763711256537,0.0372763065898809,0.846903575818009,0.987524218565845,"hsa-miR-1255a"
"hsa-miR-338-5p",0.0902535512053138,2.85539208299952,0.03721791955806,0.847022041369734,0.987524218565845,"hsa-miR-338-5p"
"hsa-miR-217-5p",0.0615910505034782,8.14429347535255,0.0367015282269563,0.848074007272904,0.987524218565845,"hsa-miR-217-5p"
"hsa-miR-361-5p",-0.0583708540042106,9.06987485373014,0.0359801848890129,0.849556418426191,0.987524218565845,"hsa-miR-361-5p"
"hsa-let-7f-5p",0.0576872995932774,8.09324913550185,0.0320434045698841,0.857932427835696,0.987524218565845,"hsa-let-7f-5p"
"hsa-miR-4677-3p",0.073046960695287,3.75723105038878,0.0306451095563078,0.861034494690822,0.987524218565845,"hsa-miR-4677-3p"
"hsa-miR-1286",-0.0713881828287334,3.4435145544462,0.0272846962107911,0.868801678189977,0.987524218565845,"hsa-miR-1286"
"hsa-miR-509-3p",0.0847271334128354,2.31422198987376,0.0268634644676631,0.869809255975836,0.987524218565845,"hsa-miR-509-3p"
"hsa-miR-340-3p",0.0565403103360728,6.57547631778159,0.0256475395671449,0.872764102815586,0.987524218565845,"hsa-miR-340-3p"
"hsa-miR-454-5p",0.0593005208661019,5.21612770502644,0.0251621567680216,0.873963670043729,0.987524218565845,"hsa-miR-454-5p"
"hsa-miR-374a-3p",-0.0566954634998472,5.40779042714924,0.0236456020548603,0.877790091236447,0.987524218565845,"hsa-miR-374a-3p"
"hsa-miR-23b-3p",-0.0470684559524116,8.9010568241866,0.0230231437837389,0.879396903198506,0.987524218565845,"hsa-miR-23b-3p"
"hsa-miR-135b-3p",0.0559270303236917,5.4273386493281,0.0229252870830958,0.879651522752265,0.987524218565845,"hsa-miR-135b-3p"
"hsa-miR-767-5p",-0.0440955822603158,9.71358919656698,0.0218290836747101,0.88254268462365,0.987524218565845,"hsa-miR-767-5p"
"hsa-miR-151a-3p",-0.0428855103184361,12.8786772993888,0.0215805801086901,0.883208345662653,0.987524218565845,"hsa-miR-151a-3p"
"hsa-miR-185-3p",0.0724107889482663,2.50574171192956,0.0211525814277183,0.884364060828064,0.987524218565845,"hsa-miR-185-3p"
"hsa-miR-7706",0.0448636289792675,8.83397113508353,0.0207804686398134,0.885378609635749,0.987524218565845,"hsa-miR-7706"
"hsa-miR-215-5p",0.0658038459176144,3.04014217998462,0.0204030970817568,0.886417011426461,0.987524218565845,"hsa-miR-215-5p"
"hsa-miR-1251-5p",-0.0551666257283432,4.35871544193481,0.0194762913534205,0.88900963460275,0.987524218565845,"hsa-miR-1251-5p"
"hsa-miR-3661",0.0820951792081704,1.46655606768553,0.0187175340513352,0.891179367278224,0.987524218565845,"hsa-miR-3661"
"hsa-miR-4662a-5p",-0.0772782252791938,1.83087558773698,0.0185693663564517,0.891608264211448,0.987524218565845,"hsa-miR-4662a-5p"
"hsa-miR-320b",0.0430626737934337,7.64821641969221,0.0169824923355719,0.896315716163959,0.987524218565845,"hsa-miR-320b"
"hsa-miR-181c-3p",-0.0404720050414584,8.76402264393059,0.016808410409499,0.896845515617662,0.987524218565845,"hsa-miR-181c-3p"
"hsa-miR-371a-5p",0.0710091384318353,1.78212746886702,0.01611991026867,0.898968726634389,0.987524218565845,"hsa-miR-371a-5p"
"hsa-miR-3938",-0.0509474671655343,3.93765461126591,0.0155823745125032,0.900658626159214,0.987524218565845,"hsa-miR-3938"
"hsa-miR-183-5p",0.0405224579841647,7.64105648186178,0.015023051926593,0.902448752078171,0.987524218565845,"hsa-miR-183-5p"
"hsa-miR-331-3p",0.0386723186995343,7.94734431016034,0.0141949738245941,0.905162332324478,0.987524218565845,"hsa-miR-331-3p"
"hsa-miR-3158-3p",0.0512755602437146,3.296659436851,0.0134949338453625,0.907519637381162,0.987524218565845,"hsa-miR-3158-3p"
"hsa-miR-708-5p",-0.0375957984966474,6.06289214651825,0.0109388168598961,0.91670210312134,0.987524218565845,"hsa-miR-708-5p"
"hsa-miR-6837-3p",-0.045611177547217,3.23536765014517,0.0106646369871879,0.917748899670348,0.987524218565845,"hsa-miR-6837-3p"
"hsa-miR-1301-3p",-0.0436386611813515,3.62225900341099,0.0106318452766776,0.917875001994775,0.987524218565845,"hsa-miR-1301-3p"
"hsa-miR-216b-3p",0.0380527968350308,5.14204464113327,0.0102600940630366,0.919318569435523,0.987524218565845,"hsa-miR-216b-3p"
"hsa-miR-342-3p",-0.0291428683825087,9.95512468312817,0.00976066280412624,0.921300191499584,0.987524218565845,"hsa-miR-342-3p"
"hsa-miR-589-5p",0.0344140942847669,6.34888018660539,0.00935412304623684,0.92295136505894,0.987524218565845,"hsa-miR-589-5p"
"hsa-miR-6866-5p",0.048521495493148,2.30119879675346,0.0086692112753024,0.925817285812382,0.987524218565845,"hsa-miR-6866-5p"
"hsa-miR-320d",0.0373452516623933,4.07177578423083,0.00847183705104282,0.926664206972789,0.987524218565845,"hsa-miR-320d"
"hsa-miR-148a-5p",-0.0313733360696723,5.64431418460496,0.00735760701431065,0.931644092242765,0.987524218565845,"hsa-miR-148a-5p"
