"","logFC","logCPM","LR","PValue","FDR","transcript"
"tRF-36-8HM2OSRN2NKSEK0",0.874061627297635,6.14410253678988,2.26124888923957,0.132647049270205,0.298702695890619,"tRF-36-8HM2OSRN2NKSEK0"
"tRF-21-WB86N7O5D",0.896551796715124,6.48604822994214,2.25996858893909,0.132756753729164,0.298702695890619,"tRF-21-WB86N7O5D"
"tRF-41-DBNIB9I1KQSX0DIJE",0.932306055423006,7.61072645575528,2.25430344528492,0.13324339801486,0.2992707603919,"tRF-41-DBNIB9I1KQSX0DIJE"
"tRF-37-87R8WP9N1EWJQ72",0.918292662465245,6.98642136583323,2.24214008509607,0.134294997991957,0.300858367351972,"tRF-37-87R8WP9N1EWJQ72"
"tRF-50-P4R8YP9LON4VN1EH6KK8",0.946860623715598,8.02165389284712,2.2406890181041,0.134421070233158,0.300858367351972,"tRF-50-P4R8YP9LON4VN1EH6KK8"
"tRF-25-2IUIX1Q7O6",-0.950500927377936,8.06330955119458,2.23377753462298,0.135023376262262,0.301678102907642,"tRF-25-2IUIX1Q7O6"
"tRF-19-7X9PN5HJ",-0.982887280090584,9.85125123745344,2.20900265149272,0.137207350444673,0.305990802828138,"tRF-19-7X9PN5HJ"
"tRF-27-YONONU3IND2",-0.917748647641821,7.05842345286033,2.20647383325202,0.13743248890716,0.305990802828138,"tRF-27-YONONU3IND2"
"tRF-38-0VL8K87SIRMM12V",-0.925262314977661,7.6937461878164,2.19935978347518,0.138068070320621,0.306489321585773,"tRF-38-0VL8K87SIRMM12V"
"tRF-45-2HI3Z9HMI8W47W1R7H",-0.892409054235305,6.49838863961605,2.19860126011339,0.13813603226401,0.306489321585773,"tRF-45-2HI3Z9HMI8W47W1R7H"
"tRF-31-9M739P8WQ0D5D",-0.970645765210816,9.56654431888785,2.18160819378386,0.13966845114625,0.309352306005039,"tRF-31-9M739P8WQ0D5D"
"tRF-39-JQJYSWRYVMMV5B2V",-0.920949681747158,7.65756130229291,2.17687130424915,0.140099012629823,0.309769097129608,"tRF-39-JQJYSWRYVMMV5B2V"
"tRF-38-BU9NZ6V6Z3M8ZL0D",-0.902783352372197,6.81673892006459,2.16316518305269,0.141353255500684,0.311555173901526,"tRF-38-BU9NZ6V6Z3M8ZL0D"
"tRF-27-0IOB9ZFH691",-0.939946276392727,5.36366757255342,2.16102947352554,0.141549827300555,0.311555173901526,"tRF-27-0IOB9ZFH691"
"tRF-42-L47Z8L8NRS9NS334K",-0.862215404309113,6.32650038426959,2.1600709489491,0.141638150263526,0.311555173901526,"tRF-42-L47Z8L8NRS9NS334K"
"tRF-34-2VR008R959KU1Y",-0.958890929327179,8.89093086464158,2.14448390742208,0.143083145314665,0.313966927020155,"tRF-34-2VR008R959KU1Y"
"tRF-39-URLBINRXURYRSIE2",-0.89992879896192,6.74344910328357,2.14295348885989,0.143225914282277,0.313966927020155,"tRF-39-URLBINRXURYRSIE2"
"tRF-38-2S3HPSR95933JKR",-0.92858498254067,8.06959134552446,2.13227977276057,0.144226109066816,0.315312405921668,"tRF-38-2S3HPSR95933JKR"
"tRF-28-I8W47W1R7HX",0.956412663216659,9.32812765232951,2.13114247803827,0.144333143555693,0.315312405921668,"tRF-28-I8W47W1R7HX"
"tRF-48-OE0D58ZZJQJYSWRYVMDN",0.847387979416594,5.99001022726157,2.12434525119565,0.144974720857121,0.316173537978499,"tRF-48-OE0D58ZZJQJYSWRYVMDN"
"tRF-32-87R8WP9I1EWJM",-0.898554193079555,7.14946145283105,2.11965729613764,0.145419080104756,0.316602358388209,"tRF-32-87R8WP9I1EWJM"
"tRF-36-Q99P9P9NH57S36D",0.953164346088135,9.48544137673163,2.11237814825149,0.146112097562351,0.316810106698424,"tRF-36-Q99P9P9NH57S36D"
"tRF-23-86J8WPMNY",0.84430788485428,5.9579853628195,2.11144259374039,0.146201437556927,0.316810106698424,"tRF-23-86J8WPMNY"
"tRF-36-2VR008R9D9KUMKB",-0.877385017338252,6.50559916730447,2.11084865743328,0.146258186973451,0.316810106698424,"tRF-36-2VR008R9D9KUMKB"
"tRF-38-D9O2FPN6B7P86ZD2",-0.887371668264586,5.64023522985728,2.1033439838759,0.146977387826055,0.317829275197458,"tRF-38-D9O2FPN6B7P86ZD2"
"tRF-17-BS5EOBJ",-0.849148144080263,6.03579354014757,2.09783582787025,0.147507794182035,0.318437434061893,"tRF-17-BS5EOBJ"
"tRF-28-MUWLV47PU90M",0.844132392716748,5.862082458741,2.07235485839605,0.149989773366492,0.323249460982085,"tRF-28-MUWLV47PU90M"
"tRF-19-9M739PJK",-0.844341395015864,6.22655113551236,2.06440028661425,0.150774232351537,0.323569455212543,"tRF-19-9M739PJK"
"tRF-22-9MVH7P593",0.843372278473045,5.83591724722526,2.06359743315036,0.1508536651704,0.323569455212543,"tRF-22-9MVH7P593"
"tRF-18-HR0VX6D2",-0.967347223535289,10.695901008927,2.06315150010105,0.150897805404285,0.323569455212543,"tRF-18-HR0VX6D2"
"tRF-40-2HI3Z9HMI8W47W1R",-0.880219249250382,7.04443885334185,2.03068922024116,0.154150687638735,0.329990919266839,"tRF-40-2HI3Z9HMI8W47W1R"
"tRF-35-51MLHVHBEXBIYF",-0.837584850767384,6.06938995042905,2.01485594780813,0.155766053209311,0.332891331106187,"tRF-35-51MLHVHBEXBIYF"
"tRF-27-Z3M8ZLSSXUL",0.931410678280813,9.66436821524744,2.00877435305469,0.156391620243872,0.333670268233169,"tRF-27-Z3M8ZLSSXUL"
"tRF-30-7O58J0K8UMPL",-0.921433203297954,8.72037352234814,2.00573068578459,0.156705770199365,0.333783290524646,"tRF-30-7O58J0K8UMPL"
"tRF-41-7Z8L8NRS9NS334L2B",0.821573523114364,6.01976120536593,1.99478402839422,0.157841564741969,0.334388592434957,"tRF-41-7Z8L8NRS9NS334L2B"
"tRF-45-UOL47Z8L8NRS9NS334",0.845744225817203,6.52751111812588,1.99429795164829,0.157892215314363,0.334388592434957,"tRF-45-UOL47Z8L8NRS9NS334"
"tRF-25-OB1690PQR3",0.82050048045726,6.10797332535604,1.99366058100132,0.157958659152949,0.334388592434957,"tRF-25-OB1690PQR3"
"tRF-29-I9BZBZOS4YE2",-0.866562897006932,6.85652004147748,1.99291379969061,0.158036549163313,0.334388592434957,"tRF-29-I9BZBZOS4YE2"
"tRF-30-KF9MVH7P59N3",0.859189566322668,6.82638560548135,1.98426432446794,0.158941888954961,0.335748320800728,"tRF-30-KF9MVH7P59N3"
"tRF-20-Z3M8ZLSS",-0.886367758813499,7.94905261143763,1.97348124942873,0.160078831320917,0.337591990805498,"tRF-20-Z3M8ZLSS"
"tRF-18-Z3M8ZL0D",-0.909585331902262,8.63660913208328,1.96587556752347,0.16088632858461,0.338735960347827,"tRF-18-Z3M8ZL0D"
"tRF-34-P4R8YP9LON4VHM",0.880771476800329,7.96328340384085,1.95566212488489,0.161978007185538,0.340142550586646,"tRF-34-P4R8YP9LON4VHM"
"tRF-43-00BY4D84KRIMUF04DW",0.811878209029508,6.09408959197419,1.95435288106422,0.162118557532115,0.340142550586646,"tRF-43-00BY4D84KRIMUF04DW"
"tRF-39-0668K87SERM492E2",-0.851655355618279,5.64699075269029,1.95217319518599,0.16235286060865,0.340142550586646,"tRF-39-0668K87SERM492E2"
"tRF-33-Q99P9P9NH57SD3",0.940518320369633,10.7569734044077,1.94835551442258,0.16276416997145,0.340162574390814,"tRF-33-Q99P9P9NH57SD3"
"tRF-31-6SXMSL73VL4YD",0.868184492657441,7.74063695312924,1.94714576586543,0.162894753933629,0.340162574390814,"tRF-31-6SXMSL73VL4YD"
"tRF-43-DBNIB9I1KQSX0DIJ0Q",0.809968101853438,6.18310656218548,1.94041629751905,0.163623340301026,0.341126637691208,"tRF-43-DBNIB9I1KQSX0DIJ0Q"
"tRF-30-00BY4D84KRIM",-0.811858520980219,6.21492587810269,1.92013181889152,0.165842129438753,0.345145246910796,"tRF-30-00BY4D84KRIM"
"tRF-44-IWOMXF026ZEDKZIX1J",-0.856714057139657,7.34345059678891,1.91787577738812,0.166091022574444,0.345145246910796,"tRF-44-IWOMXF026ZEDKZIX1J"
"tRF-22-U736DFHF3",-0.842213305467454,5.64835540365697,1.90971820075495,0.166994564732454,0.345944657679856,"tRF-22-U736DFHF3"
"tRF-24-2IUIX1Q7HV",-0.838520396420093,6.59329321523771,1.9095153887729,0.167017099990979,0.345944657679856,"tRF-24-2IUIX1Q7HV"
"tRF-50-R9JP9P9NH5SYNX2VF0S7",0.89095479228769,8.54055648292791,1.90667972955754,0.167332546553187,0.346037207920668,"tRF-50-R9JP9P9NH5SYNX2VF0S7"
"tRF-50-7X9PN547202L2YBE7XO8",0.915360204683022,10.2350151200971,1.89106221721595,0.169082162734356,0.348843760828724,"tRF-50-7X9PN547202L2YBE7XO8"
"tRF-50-BDHPIWOMXF026ZEDKZIX",-0.863720244394555,7.85278598720844,1.88970119879324,0.169235627319099,0.348843760828724,"tRF-50-BDHPIWOMXF026ZEDKZIX"
"tRF-50-PSQP4PW3FJIKE7UMKKSW",0.858432676334459,7.84208601083838,1.88459461124747,0.169812857804382,0.349469939249597,"tRF-50-PSQP4PW3FJIKE7UMKKSW"
"tRF-27-86J8WPMN1E5",0.795454024246079,5.96428761721173,1.88191763061575,0.170116356497017,0.349531677818629,"tRF-27-86J8WPMN1E5"
"tRF-36-2S3HPSR95933JKB",-0.813195522630789,5.82096490981109,1.86287264046449,0.172293622173531,0.353436997010871,"tRF-36-2S3HPSR95933JKB"
"tRF-22-I8W47W1RN",-0.817345157200318,6.52384363249621,1.84991391558594,0.173793406818492,0.355942265887874,"tRF-22-I8W47W1RN"
"tRF-43-BZ0IV25Z2IUIX1Q7DR",-0.833547631868598,6.95552807791514,1.84396653771422,0.17448675547421,0.356790517593665,"tRF-43-BZ0IV25Z2IUIX1Q7DR"
"tRF-33-87R8WP9I1EWJDW",-0.916035299802497,10.8609111392189,1.8405411981058,0.174887528770764,0.357038756819548,"tRF-33-87R8WP9I1EWJDW"
"tRF-50-OJI8EWBMU00KRX67NZU6",-0.82136063145286,5.67523145560032,1.83665073585865,0.175344009325215,0.357399751064793,"tRF-50-OJI8EWBMU00KRX67NZU6"
"tRF-19-1SS2PMER",-0.79858361314924,6.40556338291077,1.82199635581784,0.177075828714419,0.360354950791445,"tRF-19-1SS2PMER"
"tRF-44-DBNIB9I1KQSX0DIJK5",0.788054061184622,6.35352296924082,1.81257442179444,0.178199712116356,0.362065551803979,"tRF-44-DBNIB9I1KQSX0DIJK5"
"tRF-22-8EKSPM852",0.780278109643653,6.04393113071409,1.80671073153428,0.178903312814412,0.362918148852094,"tRF-22-8EKSPM852"
"tRF-42-YQHQ9M739P8WQ0D52",-0.869482952845386,8.59623653682857,1.80294285107746,0.179357125313467,0.363262133360715,"tRF-42-YQHQ9M739P8WQ0D52"
"tRF-47-FBQ622EVUIJVK697BO2",-0.886220395233033,9.9871463947457,1.79320913180872,0.180535650650408,0.364857111579066,"tRF-47-FBQ622EVUIJVK697BO2"
"tRF-38-2Z10I9BZBZOS4YV",-0.786818822116554,6.32383692681953,1.78984958758095,0.180944490257298,0.364857111579066,"tRF-38-2Z10I9BZBZOS4YV"
"tRF-36-KKM1M3WD8S746DD",-0.821810868529525,6.91404259732379,1.7893850837256,0.181001102301352,0.364857111579066,"tRF-36-KKM1M3WD8S746DD"
"tRF-40-0IV25Z2IUIX1Q7O6",-0.821115516305396,6.89757153374043,1.78637203430071,0.181368820007913,0.365022601527736,"tRF-40-0IV25Z2IUIX1Q7O6"
"tRF-26-2YU04DYJIOD",-0.789955889406507,6.40324037945632,1.78007392419874,0.182140249234202,0.365998802706463,"tRF-26-2YU04DYJIOD"
"tRF-32-79MP9PMNH5ISJ",0.818204071437256,7.29373179327794,1.77500001503709,0.182764496346477,0.366676650440812,"tRF-32-79MP9PMNH5ISJ"
"tRF-26-8DYDZDL9X1B",-0.805915703799986,6.59797076448807,1.76797728225955,0.183632604505773,0.367797396100138,"tRF-26-8DYDZDL9X1B"
"tRF-20-7X9PN547",-0.856913061774028,8.47518855237027,1.76583237116921,0.183898698050069,0.367797396100138,"tRF-20-7X9PN547"
"tRF-36-EH623K7SIR3DR20",0.860624307628834,8.77832457996001,1.75033571676805,0.185834533660499,0.371088334403308,"tRF-36-EH623K7SIR3DR20"
"tRF-23-NBDWY2MJ02",-0.77635889646928,5.97083529094849,1.72937436500739,0.188490816642056,0.375805403539077,"tRF-23-NBDWY2MJ02"
"tRF-43-EX2Z10I9BZBZOS4YV",-0.813848190001497,7.49351015844076,1.72675629857171,0.188825678844296,0.375886631718084,"tRF-43-EX2Z10I9BZBZOS4YV"
"tRF-31-PIR8YP9LON4VD",0.844697665782222,8.55293675201938,1.71569255486796,0.190248453252037,0.378129896199227,"tRF-31-PIR8YP9LON4VD"
"tRF-26-739P8WQ0D5D",-0.84164199032406,8.42041103114842,1.71268800794663,0.190636986315456,0.378313770980051,"tRF-26-739P8WQ0D5D"
"tRF-25-V6Z3M8ZLSS",-0.76643632458063,6.21890916707677,1.71011479235526,0.190970477456705,0.378388015797937,"tRF-25-V6Z3M8ZLSS"
"tRF-19-U00KRXIV",-0.770472932250241,6.06901765585173,1.70605475746281,0.191498046693509,0.378489531173734,"tRF-19-U00KRXIV"
"tRF-19-18YKISIM",0.757274617677453,5.92818426970154,1.70398218304956,0.191768016788796,0.378489531173734,"tRF-19-18YKISIM"
"tRF-50-87R8WP9N1EWJQ72S3HPS",0.809162818658276,7.64975220493962,1.70195301663435,0.192032763078814,0.378489531173734,"tRF-50-87R8WP9N1EWJQ72S3HPS"
"tRF-24-9MVH7P59H4",0.765911757068106,5.81199112895902,1.70062437660735,0.192206342513109,0.378489531173734,"tRF-24-9MVH7P59H4"
"tRF-42-PNR8YP9LON4VN1EH4",0.755125773664017,5.9859199683845,1.69499111766908,0.192944334623459,0.379220946622623,"tRF-42-PNR8YP9LON4VN1EH4"
"tRF-34-HMI8W47W1R7HE6",0.774720266439718,6.48853084358963,1.69326420566471,0.193171233373496,0.379220946622623,"tRF-34-HMI8W47W1R7HE6"
"tRF-38-HMI8W47W1R7HFEV",-0.851044031784349,9.45510427741441,1.68713878642512,0.193978569897665,0.380221798050945,"tRF-38-HMI8W47W1R7HFEV"
"tRF-50-4OFOU5XBINVDRI2Q2RJO",-0.798707606572144,7.06217544624334,1.67946949624981,0.194994958892305,0.381628725060285,"tRF-50-4OFOU5XBINVDRI2Q2RJO"
"tRF-43-Z4D7OOJ0QXL13XZ5DJ",-0.757054520784563,6.21432110252234,1.6754336808539,0.195532315528647,0.381884553098912,"tRF-43-Z4D7OOJ0QXL13XZ5DJ"
"tRF-32-79MP909NH57SJ",0.761074094535388,5.79604840213529,1.67400239001053,0.1957233038183,0.381884553098912,"tRF-32-79MP909NH57SJ"
"tRF-17-9NS334K",-0.761546654956003,6.34475474081362,1.67131414097783,0.1960826085471,0.382002398968283,"tRF-17-9NS334K"
"tRF-22-NMEH623KN",0.784598093850195,6.82056148976555,1.65910206030485,0.197724605486202,0.384614986014256,"tRF-22-NMEH623KN"
"tRF-32-M2OSRNLNKSEKL",-0.789330361829777,7.10526775026921,1.64484194380639,0.199662426587341,0.387794196320093,"tRF-32-M2OSRNLNKSEKL"
"tRF-19-I8W47WFD",-0.830169833551874,8.65000177631544,1.64008441044707,0.200313887076142,0.388149822453029,"tRF-19-I8W47WFD"
"tRF-16-JMRPFQD",0.765469309096119,6.54082292435942,1.63907113351582,0.200452959952268,0.388149822453029,"tRF-16-JMRPFQD"
"tRF-19-R29P4PJZ",0.826249416418198,8.63547843695929,1.63225854601999,0.201390944307643,0.3893761374057,"tRF-19-R29P4PJZ"
"tRF-30-P4R8YP9LON4V",0.860901119284663,10.9306550106244,1.62438409439864,0.202481570166655,0.390404167815853,"tRF-30-P4R8YP9LON4V"
"tRF-22-NRDF7UK8N",0.746752039733848,6.36872932409839,1.62397834499629,0.202537955252275,0.390404167815853,"tRF-22-NRDF7UK8N"
"tRF-21-40KK5Y93E",0.778910477939241,6.99932513279431,1.62181355786466,0.202839098145326,0.390404167815853,"tRF-21-40KK5Y93E"
"tRF-27-NBDWY2MJ8F5",-0.747455910790497,5.94621490929767,1.61887890472909,0.203248179183011,0.390603267662989,"tRF-27-NBDWY2MJ8F5"
"tRF-38-8HM2OSRN2NKSEKDS",0.768831493028123,6.69342849261782,1.60677613536689,0.20494557083866,0.393273933230942,"tRF-38-8HM2OSRN2NKSEKDS"
"tRF-33-FOU5XBINVDRID1",-0.738826632336811,6.08617855684663,1.59096067700627,0.207188933568037,0.395970323667518,"tRF-33-FOU5XBINVDRID1"
"tRF-34-KKM1M3WD8S74I6",0.773152545916178,7.16311613392807,1.59008253293908,0.207314342562253,0.395970323667518,"tRF-34-KKM1M3WD8S74I6"
"tRF-33-6978WPRLXN4V05",0.74843674136958,6.48917599689415,1.58804110506164,0.207606228643451,0.395970323667518,"tRF-33-6978WPRLXN4V05"
"tRF-30-86J8WPMN1E8Y",0.834111138059693,10.0896702778973,1.58520649470044,0.208012331083279,0.395970323667518,"tRF-30-86J8WPMN1E8Y"
"tRF-36-IWOMXF026ZEDKZB",-0.742665948296152,5.88619184569784,1.58332504055046,0.208282397636058,0.395970323667518,"tRF-36-IWOMXF026ZEDKZB"
"tRF-31-L85DMKYUYRLH0",0.771481659845471,7.24027204231151,1.58210967719739,0.208457073071816,0.395970323667518,"tRF-31-L85DMKYUYRLH0"
"tRF-37-KSBE78YLKZKWE52",-0.743965395462677,6.37537623332707,1.58167503182988,0.208519583590172,0.395970323667518,"tRF-37-KSBE78YLKZKWE52"
"tRF-44-Z9HMI8W47W1R7HFEE2",-0.819266333392488,8.99746037509044,1.57261853517204,0.209827146088355,0.397862155342608,"tRF-44-Z9HMI8W47W1R7HFEE2"
"tRF-25-86J8WPMN1E",0.79318188868198,8.13290575014996,1.5639691581577,0.211085004259878,0.399654274732035,"tRF-25-86J8WPMN1E"
"tRF-36-FDXXE6XRK4WO2FE",-0.759847421196214,6.68485563505083,1.542867810162,0.214191441654727,0.404935891175652,"tRF-36-FDXXE6XRK4WO2FE"
"tRF-50-DXOMYJZ87ID890YBOZZ7",-0.815338533743426,9.92462411192445,1.52563478973359,0.216768769044314,0.409203082479518,"tRF-50-DXOMYJZ87ID890YBOZZ7"
"tRF-30-34HWH3RXSINH",0.774530798616494,7.9478028445259,1.52067877665248,0.217516803001246,0.410009549020047,"tRF-30-34HWH3RXSINH"
"tRF-23-XBINVDRID1",-0.753711015639901,6.67077713466859,1.51849243224103,0.217847775808823,0.410028656087889,"tRF-23-XBINVDRID1"
"tRF-17-RXSINHQ",0.711915205527171,6.20779509838087,1.51532472274734,0.218328375359586,0.410170591571338,"tRF-17-RXSINHQ"
"tRF-33-I8W47W1R7HFEV",-0.83782375120772,11.2414344469145,1.51376761617764,0.218565080485196,0.410170591571338,"tRF-33-I8W47W1R7HFEV"
"tRF-50-U736DFHFNBDWY2MJ8F81",0.777803326033649,8.11217347695899,1.50669859357799,0.219643543643988,0.411590100846065,"tRF-50-U736DFHFNBDWY2MJ8F81"
"tRF-45-2IU5YKFN8DYDZDL9X1",-0.756397421503522,7.23364854917002,1.50375983618365,0.220093754800563,0.41182989551262,"tRF-45-2IU5YKFN8DYDZDL9X1"
"tRF-40-VEX0K3XN13QXQWUI",0.751497072703849,7.38820940013875,1.49617318555227,0.221261119979977,0.413408934699431,"tRF-40-VEX0K3XN13QXQWUI"
"tRF-26-2YBE7XO8Q6D",-0.717922645380261,5.99391195163578,1.49116429785222,0.222035900309915,0.413834344661225,"tRF-26-2YBE7XO8Q6D"
"tRF-32-DBPJYO0Y3KQ92",-0.728251655327714,5.78216693612518,1.49051590023153,0.222136432267293,0.413834344661225,"tRF-32-DBPJYO0Y3KQ92"
"tRF-50-54DFZ2NLD7B2JK7PP9ZZ",-0.771358538469943,8.0545766907001,1.48233960075931,0.223408828540802,0.415598956150138,"tRF-50-54DFZ2NLD7B2JK7PP9ZZ"
"tRF-24-HMI8W47WFD",-0.743592237833273,6.83273586980161,1.47429610573089,0.224669086358059,0.417090600461471,"tRF-24-HMI8W47WFD"
"tRF-28-HFNBDWY2MJ02",-0.758359071415034,5.44467549623164,1.47306073538203,0.224863398840339,0.417090600461471,"tRF-28-HFNBDWY2MJ02"
"tRF-31-389MV4QP596VE",0.721432029727193,5.6549285411732,1.4632966674847,0.226406314055002,0.418829385002093,"tRF-31-389MV4QP596VE"
"tRF-35-2S3HPSR95933JK",-0.709387612977639,5.94594320887992,1.46298190568272,0.226456263721789,0.418829385002093,"tRF-35-2S3HPSR95933JK"
"tRF-35-DFHFNBDWY2MJ8F",-0.738397056924519,6.7312316365137,1.45587895048828,0.227586962737912,0.420312338698051,"tRF-35-DFHFNBDWY2MJ8F"
"tRF-35-I1KQSX0DIJZ726",-0.708602845479026,6.35882720593381,1.44775067792489,0.228889218438037,0.421864045363808,"tRF-35-I1KQSX0DIJZ726"
"tRF-23-79MP9P9NDE",0.696835395197802,6.0435779706907,1.44482318737188,0.229360435782927,0.421864045363808,"tRF-23-79MP9P9NDE"
"tRF-29-HMI8W47W1R2M",-0.712743075255133,5.8441386592484,1.44446942065564,0.229417458159504,0.421864045363808,"tRF-29-HMI8W47W1R2M"
"tRF-34-R9JP9P9NH5SYHQ",0.806965534258801,10.7497226514425,1.44131868931678,0.229926067024193,0.422191829966837,"tRF-34-R9JP9P9NH5SYHQ"
"tRF-35-JJ6RRNLIK898O1",0.697956080216003,5.85942413905374,1.43365795302296,0.231168385126851,0.423310427504083,"tRF-35-JJ6RRNLIK898O1"
"tRF-24-V6Z3M8ZL2J",-0.737050083775514,7.21782097089521,1.43177786517864,0.231474508988497,0.423310427504083,"tRF-24-V6Z3M8ZL2J"
"tRF-20-B4ZPEK45",0.779950481491082,9.11490652855515,1.42811936553682,0.232071604359685,0.423310427504083,"tRF-20-B4ZPEK45"
"tRF-18-EY0VWUD2",-0.790237245340481,10.017034270138,1.42776459097731,0.232129605107919,0.423310427504083,"tRF-18-EY0VWUD2"
"tRF-22-7PP9ZZ052",-0.754587110646447,8.00573497611161,1.42738672409214,0.23219140037587,0.423310427504083,"tRF-22-7PP9ZZ052"
"tRF-32-6978WPRLXN48Q",0.691575121978618,6.33672652890525,1.4074348539035,0.235482689223877,0.428699254740904,"tRF-32-6978WPRLXN48Q"
"tRF-45-EERZYQHQ9M739P8WQ0",0.72076173534251,6.7729371496031,1.40343538328235,0.23614922137489,0.428831988644775,"tRF-45-EERZYQHQ9M739P8WQ0"
"tRF-36-R9JP9P9NH5SYNXD",0.74820298135653,8.06289008092395,1.40297137844124,0.236226697970205,0.428831988644775,"tRF-36-R9JP9P9NH5SYNXD"
"tRF-31-XENDBP1IUUK7E",0.753472439988087,8.24381863007126,1.40051216540997,0.236637836292546,0.428914922211137,"tRF-31-XENDBP1IUUK7E"
"tRF-38-87R8WP9N1EWJQ7D1",0.717530775922726,6.68386052447281,1.39856927590612,0.236963267396832,0.428914922211137,"tRF-38-87R8WP9N1EWJQ7D1"
"tRF-33-6978WPRLXN480Q",0.686582634179163,6.33185480621455,1.39668603490558,0.237279225354674,0.428914922211137,"tRF-33-6978WPRLXN480Q"
"tRF-50-2HI3Z9HMI8W47W1R7HFE",-0.75069031622868,8.17037286716365,1.39438957931868,0.237665201285728,0.429001279109694,"tRF-50-2HI3Z9HMI8W47W1R7HFE"
"tRF-50-FV7SQWU1O0789NLJK1JK",0.703045357194333,6.50986191019435,1.39241099354779,0.237998362197788,0.429001279109694,"tRF-50-FV7SQWU1O0789NLJK1JK"
"tRF-37-V6Z3M8ZLSSXUOLJ",-0.766847859435881,9.34977829730798,1.37558689937703,0.240854291552807,0.433537724795052,"tRF-37-V6Z3M8ZLSSXUOLJ"
"tRF-19-UIX1Q7HV",-0.717433069716195,7.11463981362678,1.3642239560214,0.242806772483795,0.436437489780999,"tRF-19-UIX1Q7HV"
"tRF-26-5BF900BY4DE",-0.833572041212446,13.6803302231373,1.36062654119888,0.243428926056281,0.436941246488662,"tRF-26-5BF900BY4DE"
"tRF-17-HR0VX6J",-0.751500892341659,8.60448122184324,1.35308255714575,0.244739942125077,0.43824145441208,"tRF-17-HR0VX6J"
"tRF-32-897PVP941QKSJ",0.75760696740214,8.90518943909967,1.35251385060733,0.244839122418017,0.43824145441208,"tRF-32-897PVP941QKSJ"
"tRF-37-0VL8K87SIRMM121",0.711131938968676,7.16749352839735,1.34685522625046,0.24582864365276,0.439397212011507,"tRF-37-0VL8K87SIRMM121"
"tRF-21-FBQ622EVE",-0.732978154201557,5.3790341301028,1.34276816093528,0.246546386825414,0.439597455414303,"tRF-21-FBQ622EVE"
"tRF-31-87R8WP9N1EWJ0",0.822671889914919,13.1511443672052,1.34230083062087,0.246628619352156,0.439597455414303,"tRF-31-87R8WP9N1EWJ0"
"tRF-20-W47W1R7H",-0.671317619523988,6.23479418204288,1.33509676647801,0.247900517772706,0.439887468230614,"tRF-20-W47W1R7H"
"tRF-34-202L2YBE7XO8I5",-0.706036118949546,5.59827483031357,1.33410345702249,0.248076518451846,0.439887468230614,"tRF-34-202L2YBE7XO8I5"
"tRF-21-8NRS9NS3D",-0.672442431798475,5.98060392152022,1.33365939236955,0.248155250036235,0.439887468230614,"tRF-21-8NRS9NS3D"
"tRF-39-ZLBS5EOB3ZY61DE2",-0.753718804150338,9.10249453491051,1.33358678723071,0.24816812566062,0.439887468230614,"tRF-39-ZLBS5EOB3ZY61DE2"
"tRF-44-XXE6XRK4WO2F9IY9E2",-0.731147340119746,8.09985957031892,1.32761793145059,0.249229432718068,0.441043531892719,"tRF-44-XXE6XRK4WO2F9IY9E2"
"tRF-24-R29P4P9LH9",0.702225651530428,6.88756658859803,1.32604216709217,0.249510542690482,0.441043531892719,"tRF-24-R29P4P9LH9"
"tRF-33-QKF1R3WE8RO8DX",0.736565583896345,8.46215003717195,1.3178171783907,0.250984174927761,0.442476053060107,"tRF-33-QKF1R3WE8RO8DX"
"tRF-37-2VR008R9D9KUMKH",-0.713425238593686,7.66815249880444,1.31542211912272,0.251415292724273,0.442476053060107,"tRF-37-2VR008R9D9KUMKH"
"tRF-38-4QPRJW4DBQ6ZW6D2",-0.703127899521453,6.92771666404092,1.31396427949778,0.251678153416985,0.442476053060107,"tRF-38-4QPRJW4DBQ6ZW6D2"
"tRF-39-YB5XF20O27NXJ4E2",-0.687433090628981,6.51935670331091,1.31381071975698,0.25170586116956,0.442476053060107,"tRF-39-YB5XF20O27NXJ4E2"
"tRF-33-HMI8W47W1R7HX",0.708009263636117,7.7051961949789,1.30315221063769,0.253638237901053,0.445260533018607,"tRF-33-HMI8W47W1R7HX"
"tRF-38-PNR8YP9LON4VN18",0.687048512727616,5.58580694553061,1.30101402903173,0.254028082599592,0.445333181841261,"tRF-38-PNR8YP9LON4VN18"
"tRF-33-Z3M8ZLSSXUOLD2",-0.822143509628944,14.7011988042465,1.29854402638612,0.254479345272013,0.445395203070708,"tRF-33-Z3M8ZLSSXUOLD2"
"tRF-32-KY7343RX6NMH3",0.777295316579381,11.3713697531502,1.29661809533321,0.254831892640766,0.445395203070708,"tRF-32-KY7343RX6NMH3"
"tRF-30-22EVUIJVK697",-0.69849913443167,6.96139268348425,1.29510664475084,0.255108989552236,0.445395203070708,"tRF-30-22EVUIJVK697"
"tRF-38-202L2YBE7XO8Q6DI",-0.685244840721413,5.66945238348932,1.2876793589702,0.256476056060963,0.447171077279551,"tRF-38-202L2YBE7XO8Q6DI"
"tRF-21-WEKSPM85D",0.659232607758148,5.8883768210673,1.27979309515688,0.257937509287443,0.448943271589914,"tRF-21-WEKSPM85D"
"tRF-22-HQ9M739P5",-0.659515208960874,6.26128588674796,1.27840894884161,0.258195074036453,0.448943271589914,"tRF-22-HQ9M739P5"
